date,timestamp,channel,message_id,message_text,is_signal,asset,direction,signal_time
2026-01-31,2026-01-31 13:47:07,logic 5 cycle,82805,📊 USDBDT-OTCp ⏰ 10:48 ⌛️ 1 Minutes 🔴 PUT DOWN ⬇️  🚧 POCKET 1M FREE 🚧 [CREATE ACCOUNT](https://u3.shortink.io/register?utm_campaign=63762&utm_source=affiliate&utm_medium=sr&a=kNR3okCP7wygKi&ac=unstoppableorgpocket) ADD ALL BOT https://t.me/addlist/9ze9Nw05g6UyYTVl JOIN MAIN CHANNEL @pocketoptionai,Yes,USDBDT_otc,put,10:48
2026-01-31,2026-01-31 13:49:11,logic 5 cycle,82806,🗓 USDBDT-OTCp Profit ✅,No,,,
2026-01-31,2026-01-31 13:56:06,logic 5 cycle,82807,📊 USDBDT-OTCp ⏰ 10:57 ⌛️ 1 Minutes 🟢 CALL UP ⬆️  🚧 POCKET 1M FREE 🚧 [CREATE ACCOUNT](https://u3.shortink.io/register?utm_campaign=63762&utm_source=affiliate&utm_medium=sr&a=kNR3okCP7wygKi&ac=unstoppableorgpocket) ADD ALL BOT https://t.me/addlist/9ze9Nw05g6UyYTVl JOIN MAIN CHANNEL @pocketoptionai,Yes,USDBDT_otc,call,10:57
2026-01-31,2026-01-31 13:59:05,logic 5 cycle,82808,🗓 USDBDT-OTCp Loss ☑️,No,,,
2026-01-31,2026-01-31 14:02:08,logic 5 cycle,82809,📊 USDBDT-OTCp ⏰ 11:03 ⌛️ 1 Minutes 🔴 PUT DOWN ⬇️  🚧 POCKET 1M FREE 🚧 [CREATE ACCOUNT](https://u3.shortink.io/register?utm_campaign=63762&utm_source=affiliate&utm_medium=sr&a=kNR3okCP7wygKi&ac=unstoppableorgpocket) ADD ALL BOT https://t.me/addlist/9ze9Nw05g6UyYTVl JOIN MAIN CHANNEL @pocketoptionai,Yes,USDBDT_otc,put,11:03
2026-01-31,2026-01-31 14:05:04,logic 5 cycle,82810,🗓 USDBDT-OTCp Loss ☑️,No,,,
2026-01-31,2026-01-31 14:10:05,logic 5 cycle,82811,📊 USDBDT-OTCp ⏰ 11:11 ⌛️ 1 Minutes 🟢 CALL UP ⬆️  🚧 POCKET 1M FREE 🚧 [CREATE ACCOUNT](https://u3.shortink.io/register?utm_campaign=63762&utm_source=affiliate&utm_medium=sr&a=kNR3okCP7wygKi&ac=unstoppableorgpocket) ADD ALL BOT https://t.me/addlist/9ze9Nw05g6UyYTVl JOIN MAIN CHANNEL @pocketoptionai,Yes,USDBDT_otc,call,11:11
2026-01-31,2026-01-31 14:13:06,logic 5 cycle,82812,🗓 USDBDT-OTCp Loss ☑️,No,,,
2026-01-31,2026-01-31 14:19:04,logic 5 cycle,82813,📊 USDBDT-OTCp ⏰ 11:20 ⌛️ 1 Minutes 🟢 CALL UP ⬆️  🚧 POCKET 1M FREE 🚧 [CREATE ACCOUNT](https://u3.shortink.io/register?utm_campaign=63762&utm_source=affiliate&utm_medium=sr&a=kNR3okCP7wygKi&ac=unstoppableorgpocket) ADD ALL BOT https://t.me/addlist/9ze9Nw05g6UyYTVl JOIN MAIN CHANNEL @pocketoptionai,Yes,USDBDT_otc,call,11:20
2026-01-31,2026-01-31 14:22:04,logic 5 cycle,82814,🗓 USDBDT-OTCp Loss ☑️,No,,,
2026-01-31,2026-01-31 14:31:13,logic 5 cycle,82815,📊 USDBDT-OTCp ⏰ 11:32 ⌛️ 1 Minutes 🟢 CALL UP ⬆️  🚧 POCKET 1M FREE 🚧 [CREATE ACCOUNT](https://u3.shortink.io/register?utm_campaign=63762&utm_source=affiliate&utm_medium=sr&a=kNR3okCP7wygKi&ac=unstoppableorgpocket) ADD ALL BOT https://t.me/addlist/9ze9Nw05g6UyYTVl JOIN MAIN CHANNEL @pocketoptionai,Yes,USDBDT_otc,call,11:32
2026-01-31,2026-01-31 14:33:04,logic 5 cycle,82816,🗓 USDBDT-OTCp Profit ✅,No,,,
2026-01-31,2026-01-31 14:36:04,logic 5 cycle,82817,📊 USDBDT-OTCp ⏰ 11:37 ⌛️ 1 Minutes 🟢 CALL UP ⬆️  🚧 POCKET 1M FREE 🚧 [CREATE ACCOUNT](https://u3.shortink.io/register?utm_campaign=63762&utm_source=affiliate&utm_medium=sr&a=kNR3okCP7wygKi&ac=unstoppableorgpocket) ADD ALL BOT https://t.me/addlist/9ze9Nw05g6UyYTVl JOIN MAIN CHANNEL @pocketoptionai,Yes,USDBDT_otc,call,11:37
2026-01-31,2026-01-31 14:38:04,logic 5 cycle,82818,🗓 USDBDT-OTCp Profit ✅,No,,,
2026-01-31,2026-01-31 14:46:15,logic 5 cycle,82819,📊 USDBDT-OTCp ⏰ 11:47 ⌛️ 1 Minutes 🔴 PUT DOWN ⬇️  🚧 POCKET 1M FREE 🚧 [CREATE ACCOUNT](https://u3.shortink.io/register?utm_campaign=63762&utm_source=affiliate&utm_medium=sr&a=kNR3okCP7wygKi&ac=unstoppableorgpocket) ADD ALL BOT https://t.me/addlist/9ze9Nw05g6UyYTVl JOIN MAIN CHANNEL @pocketoptionai,Yes,USDBDT_otc,put,11:47
2026-01-31,2026-01-31 14:49:08,logic 5 cycle,82820,🗓 USDBDT-OTCp Loss ☑️,No,,,
2026-01-31,2026-01-31 14:53:05,logic 5 cycle,82821,📊 USDBDT-OTCp ⏰ 11:54 ⌛️ 1 Minutes 🟢 CALL UP ⬆️  🚧 POCKET 1M FREE 🚧 [CREATE ACCOUNT](https://u3.shortink.io/register?utm_campaign=63762&utm_source=affiliate&utm_medium=sr&a=kNR3okCP7wygKi&ac=unstoppableorgpocket) ADD ALL BOT https://t.me/addlist/9ze9Nw05g6UyYTVl JOIN MAIN CHANNEL @pocketoptionai,Yes,USDBDT_otc,call,11:54
2026-01-31,2026-01-31 14:56:04,logic 5 cycle,82822,🗓 USDBDT-OTCp Loss ☑️,No,,,
2026-01-31,2026-01-31 15:00:13,logic 5 cycle,82823,📊 USDBDT-OTCp ⏰ 12:01 ⌛️ 1 Minutes 🔴 PUT DOWN ⬇️  🚧 POCKET 1M FREE 🚧 [CREATE ACCOUNT](https://u3.shortink.io/register?utm_campaign=63762&utm_source=affiliate&utm_medium=sr&a=kNR3okCP7wygKi&ac=unstoppableorgpocket) ADD ALL BOT https://t.me/addlist/9ze9Nw05g6UyYTVl JOIN MAIN CHANNEL @pocketoptionai,Yes,USDBDT_otc,put,12:01
2026-01-31,2026-01-31 15:03:05,logic 5 cycle,82824,🗓 USDBDT-OTCp Loss ☑️,No,,,
2026-01-31,2026-01-31 15:05:04,logic 5 cycle,82825,📊 USDBDT-OTCp ⏰ 12:06 ⌛️ 1 Minutes 🔴 PUT DOWN ⬇️  🚧 POCKET 1M FREE 🚧 [CREATE ACCOUNT](https://u3.shortink.io/register?utm_campaign=63762&utm_source=affiliate&utm_medium=sr&a=kNR3okCP7wygKi&ac=unstoppableorgpocket) ADD ALL BOT https://t.me/addlist/9ze9Nw05g6UyYTVl JOIN MAIN CHANNEL @pocketoptionai,Yes,USDBDT_otc,put,12:06
2026-01-31,2026-01-31 15:07:05,logic 5 cycle,82826,🗓 USDBDT-OTCp Profit ✅,No,,,
2026-01-31,2026-01-31 15:09:15,logic 5 cycle,82827,📊 USDBDT-OTCp ⏰ 12:10 ⌛️ 1 Minutes 🟢 CALL UP ⬆️  🚧 POCKET 1M FREE 🚧 [CREATE ACCOUNT](https://u3.shortink.io/register?utm_campaign=63762&utm_source=affiliate&utm_medium=sr&a=kNR3okCP7wygKi&ac=unstoppableorgpocket) ADD ALL BOT https://t.me/addlist/9ze9Nw05g6UyYTVl JOIN MAIN CHANNEL @pocketoptionai,Yes,USDBDT_otc,call,12:10
2026-01-31,2026-01-31 15:12:09,logic 5 cycle,82828,🗓 USDBDT-OTCp Profit ✅.,No,,,
2026-01-31,2026-01-31 15:14:12,logic 5 cycle,82829,📊 USDBDT-OTCp ⏰ 12:15 ⌛️ 1 Minutes 🟢 CALL UP ⬆️  🚧 POCKET 1M FREE 🚧 [CREATE ACCOUNT](https://u3.shortink.io/register?utm_campaign=63762&utm_source=affiliate&utm_medium=sr&a=kNR3okCP7wygKi&ac=unstoppableorgpocket) ADD ALL BOT https://t.me/addlist/9ze9Nw05g6UyYTVl JOIN MAIN CHANNEL @pocketoptionai,Yes,USDBDT_otc,call,12:15
2026-01-31,2026-01-31 15:17:04,logic 5 cycle,82830,🗓 USDBDT-OTCp Loss ☑️,No,,,
2026-01-31,2026-01-31 15:23:14,logic 5 cycle,82831,📊 USDBDT-OTCp ⏰ 12:24 ⌛️ 1 Minutes 🟢 CALL UP ⬆️  🚧 POCKET 1M FREE 🚧 [CREATE ACCOUNT](https://u3.shortink.io/register?utm_campaign=63762&utm_source=affiliate&utm_medium=sr&a=kNR3okCP7wygKi&ac=unstoppableorgpocket) ADD ALL BOT https://t.me/addlist/9ze9Nw05g6UyYTVl JOIN MAIN CHANNEL @pocketoptionai,Yes,USDBDT_otc,call,12:24
2026-01-31,2026-01-31 15:25:05,logic 5 cycle,82832,🗓 USDBDT-OTCp Profit ✅,No,,,
2026-01-31,2026-01-31 15:31:06,logic 5 cycle,82833,📊 USDBDT-OTCp ⏰ 12:32 ⌛️ 1 Minutes 🟢 CALL UP ⬆️  🚧 POCKET 1M FREE 🚧 [CREATE ACCOUNT](https://u3.shortink.io/register?utm_campaign=63762&utm_source=affiliate&utm_medium=sr&a=kNR3okCP7wygKi&ac=unstoppableorgpocket) ADD ALL BOT https://t.me/addlist/9ze9Nw05g6UyYTVl JOIN MAIN CHANNEL @pocketoptionai,Yes,USDBDT_otc,call,12:32
2026-01-31,2026-01-31 15:34:05,logic 5 cycle,82834,🗓 USDBDT-OTCp Profit ✅.,No,,,
2026-01-31,2026-01-31 15:38:08,logic 5 cycle,82835,📊 USDBDT-OTCp ⏰ 12:39 ⌛️ 1 Minutes 🔴 PUT DOWN ⬇️  🚧 POCKET 1M FREE 🚧 [CREATE ACCOUNT](https://u3.shortink.io/register?utm_campaign=63762&utm_source=affiliate&utm_medium=sr&a=kNR3okCP7wygKi&ac=unstoppableorgpocket) ADD ALL BOT https://t.me/addlist/9ze9Nw05g6UyYTVl JOIN MAIN CHANNEL @pocketoptionai,Yes,USDBDT_otc,put,12:39
2026-01-31,2026-01-31 15:40:08,logic 5 cycle,82836,🗓 USDBDT-OTCp Profit ✅,No,,,
2026-01-31,2026-01-31 15:45:19,logic 5 cycle,82837,📊 USDBDT-OTCp ⏰ 12:46 ⌛️ 1 Minutes 🟢 CALL UP ⬆️  🚧 POCKET 1M FREE 🚧 [CREATE ACCOUNT](https://u3.shortink.io/register?utm_campaign=63762&utm_source=affiliate&utm_medium=sr&a=kNR3okCP7wygKi&ac=unstoppableorgpocket) ADD ALL BOT https://t.me/addlist/9ze9Nw05g6UyYTVl JOIN MAIN CHANNEL @pocketoptionai,Yes,USDBDT_otc,call,12:46
2026-01-31,2026-01-31 15:48:05,logic 5 cycle,82838,🗓 USDBDT-OTCp Profit ✅.,No,,,
2026-01-31,2026-01-31 15:50:05,logic 5 cycle,82839,📊 USDBDT-OTCp ⏰ 12:51 ⌛️ 1 Minutes 🔴 PUT DOWN ⬇️  🚧 POCKET 1M FREE 🚧 [CREATE ACCOUNT](https://u3.shortink.io/register?utm_campaign=63762&utm_source=affiliate&utm_medium=sr&a=kNR3okCP7wygKi&ac=unstoppableorgpocket) ADD ALL BOT https://t.me/addlist/9ze9Nw05g6UyYTVl JOIN MAIN CHANNEL @pocketoptionai,Yes,USDBDT_otc,put,12:51
2026-01-31,2026-01-31 15:52:04,logic 5 cycle,82840,🗓 USDBDT-OTCp Profit ✅,No,,,
2026-01-31,2026-01-31 15:55:14,logic 5 cycle,82841,📊 USDBDT-OTCp ⏰ 12:56 ⌛️ 1 Minutes 🟢 CALL UP ⬆️  🚧 POCKET 1M FREE 🚧 [CREATE ACCOUNT](https://u3.shortink.io/register?utm_campaign=63762&utm_source=affiliate&utm_medium=sr&a=kNR3okCP7wygKi&ac=unstoppableorgpocket) ADD ALL BOT https://t.me/addlist/9ze9Nw05g6UyYTVl JOIN MAIN CHANNEL @pocketoptionai,Yes,USDBDT_otc,call,12:56
2026-01-31,2026-01-31 15:58:06,logic 5 cycle,82842,🗓 USDBDT-OTCp Loss ☑️,No,,,
2026-01-31,2026-01-31 16:02:05,logic 5 cycle,82843,📊 USDBDT-OTCp ⏰ 13:03 ⌛️ 1 Minutes 🟢 CALL UP ⬆️  🚧 POCKET 1M FREE 🚧 [CREATE ACCOUNT](https://u3.shortink.io/register?utm_campaign=63762&utm_source=affiliate&utm_medium=sr&a=kNR3okCP7wygKi&ac=unstoppableorgpocket) ADD ALL BOT https://t.me/addlist/9ze9Nw05g6UyYTVl JOIN MAIN CHANNEL @pocketoptionai,Yes,USDBDT_otc,call,13:03
2026-01-31,2026-01-31 16:04:04,logic 5 cycle,82844,🗓 USDBDT-OTCp Profit ✅,No,,,
2026-01-31,2026-01-31 16:10:13,logic 5 cycle,82845,📊 USDBDT-OTCp ⏰ 13:11 ⌛️ 1 Minutes 🔴 PUT DOWN ⬇️  🚧 POCKET 1M FREE 🚧 [CREATE ACCOUNT](https://u3.shortink.io/register?utm_campaign=63762&utm_source=affiliate&utm_medium=sr&a=kNR3okCP7wygKi&ac=unstoppableorgpocket) ADD ALL BOT https://t.me/addlist/9ze9Nw05g6UyYTVl JOIN MAIN CHANNEL @pocketoptionai,Yes,USDBDT_otc,put,13:11
2026-01-31,2026-01-31 16:12:04,logic 5 cycle,82846,🗓 USDBDT-OTCp Profit ✅,No,,,
2026-01-31,2026-01-31 16:23:16,logic 5 cycle,82847,📊 USDBDT-OTCp ⏰ 13:24 ⌛️ 1 Minutes 🔴 PUT DOWN ⬇️  🚧 POCKET 1M FREE 🚧 [CREATE ACCOUNT](https://u3.shortink.io/register?utm_campaign=63762&utm_source=affiliate&utm_medium=sr&a=kNR3okCP7wygKi&ac=unstoppableorgpocket) ADD ALL BOT https://t.me/addlist/9ze9Nw05g6UyYTVl JOIN MAIN CHANNEL @pocketoptionai,Yes,USDBDT_otc,put,13:24
2026-01-31,2026-01-31 16:26:05,logic 5 cycle,82848,🗓 USDBDT-OTCp Loss ☑️,No,,,
2026-01-31,2026-01-31 16:37:21,logic 5 cycle,82849,📊 USDBDT-OTCp ⏰ 13:38 ⌛️ 1 Minutes 🟢 CALL UP ⬆️  🚧 POCKET 1M FREE 🚧 [CREATE ACCOUNT](https://u3.shortink.io/register?utm_campaign=63762&utm_source=affiliate&utm_medium=sr&a=kNR3okCP7wygKi&ac=unstoppableorgpocket) ADD ALL BOT https://t.me/addlist/9ze9Nw05g6UyYTVl JOIN MAIN CHANNEL @pocketoptionai,Yes,USDBDT_otc,call,13:38
2026-01-31,2026-01-31 16:40:07,logic 5 cycle,82850,🗓 USDBDT-OTCp Profit ✅.,No,,,
2026-01-31,2026-01-31 16:44:07,logic 5 cycle,82851,📊 USDBDT-OTCp ⏰ 13:45 ⌛️ 1 Minutes 🟢 CALL UP ⬆️  🚧 POCKET 1M FREE 🚧 [CREATE ACCOUNT](https://u3.shortink.io/register?utm_campaign=63762&utm_source=affiliate&utm_medium=sr&a=kNR3okCP7wygKi&ac=unstoppableorgpocket) ADD ALL BOT https://t.me/addlist/9ze9Nw05g6UyYTVl JOIN MAIN CHANNEL @pocketoptionai,Yes,USDBDT_otc,call,13:45
2026-01-31,2026-01-31 16:46:09,logic 5 cycle,82852,🗓 USDBDT-OTCp Profit ✅,No,,,
2026-01-31,2026-01-31 16:50:07,logic 5 cycle,82853,📊 USDBDT-OTCp ⏰ 13:51 ⌛️ 1 Minutes 🔴 PUT DOWN ⬇️  🚧 POCKET 1M FREE 🚧 [CREATE ACCOUNT](https://u3.shortink.io/register?utm_campaign=63762&utm_source=affiliate&utm_medium=sr&a=kNR3okCP7wygKi&ac=unstoppableorgpocket) ADD ALL BOT https://t.me/addlist/9ze9Nw05g6UyYTVl JOIN MAIN CHANNEL @pocketoptionai,Yes,USDBDT_otc,put,13:51
2026-01-31,2026-01-31 16:53:03,logic 5 cycle,82854,🗓 USDBDT-OTCp Profit ✅.,No,,,
2026-01-31,2026-01-31 17:01:14,logic 5 cycle,82855,📊 USDBDT-OTCp ⏰ 14:02 ⌛️ 1 Minutes 🔴 PUT DOWN ⬇️  🚧 POCKET 1M FREE 🚧 [CREATE ACCOUNT](https://u3.shortink.io/register?utm_campaign=63762&utm_source=affiliate&utm_medium=sr&a=kNR3okCP7wygKi&ac=unstoppableorgpocket) ADD ALL BOT https://t.me/addlist/9ze9Nw05g6UyYTVl JOIN MAIN CHANNEL @pocketoptionai,Yes,USDBDT_otc,put,14:02
2026-01-31,2026-01-31 17:04:05,logic 5 cycle,82856,🗓 USDBDT-OTCp Loss ☑️,No,,,
2026-01-31,2026-01-31 17:06:07,logic 5 cycle,82857,📊 USDBDT-OTCp ⏰ 14:07 ⌛️ 1 Minutes 🟢 CALL UP ⬆️  🚧 POCKET 1M FREE 🚧 [CREATE ACCOUNT](https://u3.shortink.io/register?utm_campaign=63762&utm_source=affiliate&utm_medium=sr&a=kNR3okCP7wygKi&ac=unstoppableorgpocket) ADD ALL BOT https://t.me/addlist/9ze9Nw05g6UyYTVl JOIN MAIN CHANNEL @pocketoptionai,Yes,USDBDT_otc,call,14:07
2026-01-31,2026-01-31 17:09:07,logic 5 cycle,82858,🗓 USDBDT-OTCp Loss ☑️,No,,,
2026-01-31,2026-01-31 17:12:07,logic 5 cycle,82859,📊 USDBDT-OTCp ⏰ 14:13 ⌛️ 1 Minutes 🔴 PUT DOWN ⬇️  🚧 POCKET 1M FREE 🚧 [CREATE ACCOUNT](https://u3.shortink.io/register?utm_campaign=63762&utm_source=affiliate&utm_medium=sr&a=kNR3okCP7wygKi&ac=unstoppableorgpocket) ADD ALL BOT https://t.me/addlist/9ze9Nw05g6UyYTVl JOIN MAIN CHANNEL @pocketoptionai,Yes,USDBDT_otc,put,14:13
2026-01-31,2026-01-31 17:14:11,logic 5 cycle,82860,🗓 USDBDT-OTCp Profit ✅,No,,,
2026-01-31,2026-01-31 17:16:17,logic 5 cycle,82861,📊 USDBDT-OTCp ⏰ 14:17 ⌛️ 1 Minutes 🟢 CALL UP ⬆️  🚧 POCKET 1M FREE 🚧 [CREATE ACCOUNT](https://u3.shortink.io/register?utm_campaign=63762&utm_source=affiliate&utm_medium=sr&a=kNR3okCP7wygKi&ac=unstoppableorgpocket) ADD ALL BOT https://t.me/addlist/9ze9Nw05g6UyYTVl JOIN MAIN CHANNEL @pocketoptionai,Yes,USDBDT_otc,call,14:17
2026-01-31,2026-01-31 17:19:04,logic 5 cycle,82862,🗓 USDBDT-OTCp Loss ☑️,No,,,
2026-01-31,2026-01-31 17:22:46,logic 5 cycle,82863,📊 USDBDT-OTCp ⏰ 14:23 ⌛️ 1 Minutes 🔴 PUT DOWN ⬇️  🚧 POCKET 1M FREE 🚧 [CREATE ACCOUNT](https://u3.shortink.io/register?utm_campaign=63762&utm_source=affiliate&utm_medium=sr&a=kNR3okCP7wygKi&ac=unstoppableorgpocket) ADD ALL BOT https://t.me/addlist/9ze9Nw05g6UyYTVl JOIN MAIN CHANNEL @pocketoptionai,Yes,USDBDT_otc,put,14:23
2026-01-31,2026-01-31 17:24:04,logic 5 cycle,82864,🗓 USDBDT-OTCp Profit ✅,No,,,
2026-01-31,2026-01-31 17:26:08,logic 5 cycle,82865,📊 USDBDT-OTCp ⏰ 14:27 ⌛️ 1 Minutes 🔴 PUT DOWN ⬇️  🚧 POCKET 1M FREE 🚧 [CREATE ACCOUNT](https://u3.shortink.io/register?utm_campaign=63762&utm_source=affiliate&utm_medium=sr&a=kNR3okCP7wygKi&ac=unstoppableorgpocket) ADD ALL BOT https://t.me/addlist/9ze9Nw05g6UyYTVl JOIN MAIN CHANNEL @pocketoptionai,Yes,USDBDT_otc,put,14:27
2026-01-31,2026-01-31 17:29:15,logic 5 cycle,82866,🗓 USDBDT-OTCp Loss ☑️,No,,,
2026-01-31,2026-01-31 17:40:09,logic 5 cycle,82867,To join Click on the(  Create Account)  option  Create your account and deposit $80 and send me your trader ID at @pocketaiorg  If You create Account with our LINk and use it to trade from now on.  You will get the Advance Signals For free and bots also,No,,,
2026-01-31,2026-01-31 17:43:13,logic 5 cycle,82868,📊 USDBDT-OTCp ⏰ 14:44 ⌛️ 1 Minutes 🟢 CALL UP ⬆️  🚧 POCKET 1M FREE 🚧 [CREATE ACCOUNT](https://u3.shortink.io/register?utm_campaign=63762&utm_source=affiliate&utm_medium=sr&a=kNR3okCP7wygKi&ac=unstoppableorgpocket) ADD ALL BOT https://t.me/addlist/9ze9Nw05g6UyYTVl JOIN MAIN CHANNEL @pocketoptionai,Yes,USDBDT_otc,call,14:44
2026-01-31,2026-01-31 17:45:04,logic 5 cycle,82869,🗓 USDBDT-OTCp Profit ✅,No,,,
2026-01-31,2026-01-31 17:47:06,logic 5 cycle,82870,📊 USDBDT-OTCp ⏰ 14:48 ⌛️ 1 Minutes 🟢 CALL UP ⬆️  🚧 POCKET 1M FREE 🚧 [CREATE ACCOUNT](https://u3.shortink.io/register?utm_campaign=63762&utm_source=affiliate&utm_medium=sr&a=kNR3okCP7wygKi&ac=unstoppableorgpocket) ADD ALL BOT https://t.me/addlist/9ze9Nw05g6UyYTVl JOIN MAIN CHANNEL @pocketoptionai,Yes,USDBDT_otc,call,14:48
2026-01-31,2026-01-31 17:49:06,logic 5 cycle,82871,🗓 USDBDT-OTCp Profit ✅,No,,,
2026-01-31,2026-01-31 17:51:06,logic 5 cycle,82872,📊 USDBDT-OTCp ⏰ 14:52 ⌛️ 1 Minutes 🟢 CALL UP ⬆️  🚧 POCKET 1M FREE 🚧 [CREATE ACCOUNT](https://u3.shortink.io/register?utm_campaign=63762&utm_source=affiliate&utm_medium=sr&a=kNR3okCP7wygKi&ac=unstoppableorgpocket) ADD ALL BOT https://t.me/addlist/9ze9Nw05g6UyYTVl JOIN MAIN CHANNEL @pocketoptionai,Yes,USDBDT_otc,call,14:52
2026-01-31,2026-01-31 17:53:06,logic 5 cycle,82873,🗓 USDBDT-OTCp Profit ✅,No,,,
2026-01-31,2026-01-31 17:56:11,logic 5 cycle,82874,📊 USDBDT-OTCp ⏰ 14:56 ⌛️ 1 Minutes 🟢 CALL UP ⬆️  🚧 POCKET 1M FREE 🚧 [CREATE ACCOUNT](https://u3.shortink.io/register?utm_campaign=63762&utm_source=affiliate&utm_medium=sr&a=kNR3okCP7wygKi&ac=unstoppableorgpocket) ADD ALL BOT https://t.me/addlist/9ze9Nw05g6UyYTVl JOIN MAIN CHANNEL @pocketoptionai,Yes,USDBDT_otc,call,14:56
2026-01-31,2026-01-31 17:57:13,logic 5 cycle,82875,🗓 USDBDT-OTCp Profit ✅,No,,,
2026-01-31,2026-01-31 17:59:18,logic 5 cycle,82876,📊 USDBDT-OTCp ⏰ 15:00 ⌛️ 1 Minutes 🟢 CALL UP ⬆️  🚧 POCKET 1M FREE 🚧 [CREATE ACCOUNT](https://u3.shortink.io/register?utm_campaign=63762&utm_source=affiliate&utm_medium=sr&a=kNR3okCP7wygKi&ac=unstoppableorgpocket) ADD ALL BOT https://t.me/addlist/9ze9Nw05g6UyYTVl JOIN MAIN CHANNEL @pocketoptionai,Yes,USDBDT_otc,call,15:00
2026-01-31,2026-01-31 18:02:06,logic 5 cycle,82877,🗓 USDBDT-OTCp Profit ✅.,No,,,
2026-01-31,2026-01-31 18:13:18,logic 5 cycle,82878,📊 USDBDT-OTCp ⏰ 15:14 ⌛️ 1 Minutes 🔴 PUT DOWN ⬇️  🚧 POCKET 1M FREE 🚧 [CREATE ACCOUNT](https://u3.shortink.io/register?utm_campaign=63762&utm_source=affiliate&utm_medium=sr&a=kNR3okCP7wygKi&ac=unstoppableorgpocket) ADD ALL BOT https://t.me/addlist/9ze9Nw05g6UyYTVl JOIN MAIN CHANNEL @pocketoptionai,Yes,USDBDT_otc,put,15:14
2026-01-31,2026-01-31 18:15:03,logic 5 cycle,82879,🗓 USDBDT-OTCp Profit ✅,No,,,
2026-01-31,2026-01-31 18:21:07,logic 5 cycle,82880,📊 USDBDT-OTCp ⏰ 15:22 ⌛️ 1 Minutes 🔴 PUT DOWN ⬇️  🚧 POCKET 1M FREE 🚧 [CREATE ACCOUNT](https://u3.shortink.io/register?utm_campaign=63762&utm_source=affiliate&utm_medium=sr&a=kNR3okCP7wygKi&ac=unstoppableorgpocket) ADD ALL BOT https://t.me/addlist/9ze9Nw05g6UyYTVl JOIN MAIN CHANNEL @pocketoptionai,Yes,USDBDT_otc,put,15:22
2026-01-31,2026-01-31 18:23:07,logic 5 cycle,82881,🗓 USDBDT-OTCp Profit ✅,No,,,
2026-01-31,2026-01-31 18:25:12,logic 5 cycle,82882,📊 USDBDT-OTCp ⏰ 15:26 ⌛️ 1 Minutes 🟢 CALL UP ⬆️  🚧 POCKET 1M FREE 🚧 [CREATE ACCOUNT](https://u3.shortink.io/register?utm_campaign=63762&utm_source=affiliate&utm_medium=sr&a=kNR3okCP7wygKi&ac=unstoppableorgpocket) ADD ALL BOT https://t.me/addlist/9ze9Nw05g6UyYTVl JOIN MAIN CHANNEL @pocketoptionai,Yes,USDBDT_otc,call,15:26
2026-01-31,2026-01-31 18:27:05,logic 5 cycle,82883,🗓 USDBDT-OTCp Profit ✅,No,,,
2026-01-31,2026-01-31 18:29:05,logic 5 cycle,82884,📊 USDBDT-OTCp ⏰ 15:30 ⌛️ 1 Minutes 🔴 PUT DOWN ⬇️  🚧 POCKET 1M FREE 🚧 [CREATE ACCOUNT](https://u3.shortink.io/register?utm_campaign=63762&utm_source=affiliate&utm_medium=sr&a=kNR3okCP7wygKi&ac=unstoppableorgpocket) ADD ALL BOT https://t.me/addlist/9ze9Nw05g6UyYTVl JOIN MAIN CHANNEL @pocketoptionai,Yes,USDBDT_otc,put,15:30
2026-01-31,2026-01-31 18:32:06,logic 5 cycle,82885,🗓 USDBDT-OTCp Profit ✅.,No,,,
2026-01-31,2026-01-31 18:43:05,logic 5 cycle,82886,📊 USDBDT-OTCp ⏰ 15:44 ⌛️ 1 Minutes 🟢 CALL UP ⬆️  🚧 POCKET 1M FREE 🚧 [CREATE ACCOUNT](https://u3.shortink.io/register?utm_campaign=63762&utm_source=affiliate&utm_medium=sr&a=kNR3okCP7wygKi&ac=unstoppableorgpocket) ADD ALL BOT https://t.me/addlist/9ze9Nw05g6UyYTVl JOIN MAIN CHANNEL @pocketoptionai,Yes,USDBDT_otc,call,15:44
2026-01-31,2026-01-31 18:46:06,logic 5 cycle,82887,🗓 USDBDT-OTCp Profit ✅.,No,,,
2026-01-31,2026-01-31 18:54:23,logic 5 cycle,82888,📊 USDBDT-OTCp ⏰ 15:55 ⌛️ 1 Minutes 🟢 CALL UP ⬆️  🚧 POCKET 1M FREE 🚧 [CREATE ACCOUNT](https://u3.shortink.io/register?utm_campaign=63762&utm_source=affiliate&utm_medium=sr&a=kNR3okCP7wygKi&ac=unstoppableorgpocket) ADD ALL BOT https://t.me/addlist/9ze9Nw05g6UyYTVl JOIN MAIN CHANNEL @pocketoptionai,Yes,USDBDT_otc,call,15:55
2026-01-31,2026-01-31 18:57:10,logic 5 cycle,82889,🗓 USDBDT-OTCp Loss ☑️,No,,,
2026-01-31,2026-01-31 19:00:05,logic 5 cycle,82890,📊 USDBDT-OTCp ⏰ 16:01 ⌛️ 1 Minutes 🟢 CALL UP ⬆️  🚧 POCKET 1M FREE 🚧 [CREATE ACCOUNT](https://u3.shortink.io/register?utm_campaign=63762&utm_source=affiliate&utm_medium=sr&a=kNR3okCP7wygKi&ac=unstoppableorgpocket) ADD ALL BOT https://t.me/addlist/9ze9Nw05g6UyYTVl JOIN MAIN CHANNEL @pocketoptionai,Yes,USDBDT_otc,call,16:01
